"ID","Timestamp","Consent","Age_18_Plus","Q1_Music_Listen","Q2_Freq_Complex","Q2_Freq_Simple","Q3_Text_Categories","Q4_Complex_Type","Q4_Simple_Type","Q4_Other_Type","Q5_Other_Music_Type","Q5_Text_Categories","Q6_Complex_Reason","Q6_Simple_Reason","Q7_Other_Reasons","Q7_Text_Categories","Q8_Complex_Avoidance","Q8_Simple_Avoidance","Q9_Other_Avoidance_Reasons","Q9_Text_Categories","Q10_Complex_Effect","Q10_Simple_Effect","Q11_Other_Effects","Q11_Text_Categories","Q12_Talkative","Q13_Reserved","Q14_Energetic","Q15_Enthusiastic","Q16_Quiet","Q17_Assertive","Q18_Shy","Q19_Sociable","Age","Gender","Q6_Other_Reason","Extraversion_Score","Personality_Type","Age_Bracket","Q4_Complex_Type_Vocal","Q4_Complex_Type_Instrumental","Q4_Complex_Type_Upbeat","Q4_Complex_Type_Calming","Q4_Complex_Type_Not_Applicable","Q4_Complex_Type_Other","Q4_Simple_Type_Vocal","Q4_Simple_Type_Instrumental","Q4_Simple_Type_Upbeat","Q4_Simple_Type_Calming","Q4_Simple_Type_Not_Applicable","Q4_Simple_Type_Other","Q4_Other_Type_Vocal","Q4_Other_Type_Instrumental","Q4_Other_Type_Upbeat","Q4_Other_Type_Calming","Q4_Other_Type_Not_Applicable","Q4_Other_Type_Other","Q6_Complex_Reason_Noise","Q6_Complex_Reason_Concentrate","Q6_Complex_Reason_Mood","Q6_Complex_Reason_Not_Applicable","Q6_Simple_Reason_Noise","Q6_Simple_Reason_Concentrate","Q6_Simple_Reason_Mood","Q6_Simple_Reason_Not_Applicable","Q8_Complex_Distracts","Q8_Complex_Anxious","Q8_Complex_No_Avoid","Q8_Simple_Distracts","Q8_Simple_Anxious","Q8_Simple_No_Avoid","Q10_Complex_Alert","Q10_Complex_Tired","Q10_Complex_Neutral","Q10_Simple_Alert","Q10_Simple_Tired","Q10_Simple_Neutral","Vocal_Complex","Vocal_Simple","Upbeat_Complex","Upbeat_Simple","NonVocal_Calming_Complex","Ranks"
154,"30/10/2024 22:57:28","I agree to participate","Yes",1,3,4,"NA","Instrumental, Calming","Instrumental, Upbeat, Calming","Vocal",NA,"NA","To help me concentrate on task, To set me into the right mood","Not applicable","To beautify the environment","Enjoyment & Pleasure","Music distracts me from the task","Music distracts me from the task",NA,NA,"It has neutral effect","It has neutral effect","It distracts me, I start browsing Spotify and researching artists","Negative Effects: Distraction",3,2,1,2,2,4,2,3,45,"Male",NA,2.375,"Introvert",4,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,46.5
155,"31/10/2024 00:54:03","I agree to participate","Yes",1,5,5,"Media Consumption","Instrumental","Vocal, Instrumental","Instrumental, Calming",NA,"NA","To mask other background noise, To help me concentrate on task","To mask other background noise, To set me into the right mood","To calm me","Sleep & Relaxation","I do not avoid","I do not avoid",NA,NA,"It keeps me stay alerted on task","It keeps me stay alerted on task",NA,NA,3,4,3,2,3,4,4,4,31,"Female",NA,3.375,"Extrovert",5,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,143
156,"31/10/2024 06:47:10","I agree to participate","Yes",1,1,4,"Miscellaneous","Not applicable","Upbeat","Vocal, Instrumental, Upbeat, Calming",NA,"NA","Not applicable","To set me into the right mood","To help raise heart rate (gym) , shut out distractions (gym)","Motivation, Focus & Productivity","Music distracts me from the task","I do not avoid",NA,NA,"It makes me tired","It keeps me stay alerted on task","It depends - sometimes I find headphones with music make me feel disassociated from my body when training. At other times I find it boosts my energy enough to ignore performance anxiety. I have to be strategic about cycling on and off using music in my training","Situational Effects: Mood & Situation Dependent",2,2,4,4,3,5,3,3,32,"Female",NA,3.25,"Extrovert",5,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,6.5
157,"31/10/2024 07:33:34","I agree to participate","Yes",1,2,4,"Commute & Traveling","Instrumental, Upbeat, Calming","Vocal, Upbeat","Instrumental, Upbeat, Calming","NA","NA","To mask other background noise, To set me into the right mood","To set me into the right mood","NA",NA,"Music distracts me from the task","I do not avoid","NA",NA,"It keeps me stay alerted on task","It keeps me stay alerted on task","For complexe tasks, it depends. I consider puzzles and math complex and in those cases, music helps me to focus. But I never listen to music while studying or reading, as I feel it would annoy or distract me.","Task-Specific Effects: Task Suitability",5,3,4,4,4,3,2,2,34,"Female",NA,3.375,"Extrovert",5,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,1,2,22
158,"45302.01803240741","I agree to participate","Yes",1,4,4,"Commute & Traveling","Instrumental, Calming","Vocal, Upbeat","Not applicable, Other",NA,"NA","To mask other background noise, To help me concentrate on task","To help me concentrate on task, To set me into the right mood",NA,NA,"I do not avoid","I do not avoid",NA,NA,"It keeps me stay alerted on task","It has neutral effect",NA,NA,4,4,3,3,4,2,3,4,24,"Non-binary",NA,3.375,"Extrovert",6,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,2,94.5
159,"45302.266805555555","I agree to participate","Yes",1,4,4,NA,"Instrumental","Instrumental","Not applicable","N/A","NA","To mask other background noise, To help me concentrate on task, To set me into the right mood","To help me concentrate on task, To set me into the right mood","N/A",NA,"I do not avoid","I do not avoid","N/A",NA,"It keeps me stay alerted on task","It keeps me stay alerted on task","N/A",NA,2,2,3,3,2,3,1,2,44,"Male",NA,2.25,"Introvert",4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,94.5
160,"45333.230868055558","I agree to participate","Yes",1,3,5,NA,"Instrumental","Vocal, Upbeat","Instrumental, Other","Sound effects/ nature sounds/ elements sounds","Miscellaneous Genres (Viking chants, nature sounds, etc.)","To mask other background noise, To help me concentrate on task","To mask other background noise, To help me concentrate on task, To set me into the right mood","N/A",NA,"Music distracts me from the task, Music makes me anxious","I do not avoid","N/A",NA,"It makes me tired","It keeps me stay alerted on task","It makes me anxious.","Negative Effects: Mood-Related Negatives",1,1,2,2,1,2,2,1,31,"Female",NA,1.5,"Introvert",5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,46.5
161,"45333.318761574075","I agree to participate","Yes",1,4,4,NA,"Vocal, Instrumental, Calming","Vocal, Upbeat, Calming","Vocal, Calming","Audiobooks For me, it’s less about music and more about using sound that I can choose to drown out some of the stimulus around me.","Podcasts/Audiobooks/Spoken Word","To mask other background noise, To help me concentrate on task, To set me into the right mood","To help me concentrate on task, To set me into the right mood","Listening to music, I can choose helps me stay regulated by giving me something to focus on. I have really good hearing and terrible audio processing, which makes it very difficult for me to sort out the sounds happening around, which can be very uncomfortable music gives me something to focus on making it easier to drown out the other more confusing sounds.","Emotional Regulation & Mental Health","Music distracts me from the task","I do not avoid","I don’t avoid music completely during complex tasks for things like reading , Sleep, or things I really don’t enjoy. It has to be instrumental or in a language I don’t understand. Otherwise, I will focus exclusively on the music and get distracted","Distraction (Lyrics/Vocals)","It keeps me stay alerted on task","It keeps me stay alerted on task","N/a",NA,3,2,2,4,2,4,2,4,18,"Questioning",NA,2.875,"Extrovert",6,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,2,94.5
162,"45333.340115740742","I agree to participate","Yes",1,1,4,NA,"Not applicable","Upbeat","Not applicable","N/A","NA","Not applicable","To set me into the right mood","N/A",NA,"Music distracts me from the task","I do not avoid","N/A",NA,"It makes me tired","It keeps me stay alerted on task","N/A",NA,4,5,3,5,5,4,4,3,34,"Female",NA,4.125,"Extrovert",5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,6.5
163,"45333.608703703707","I agree to participate","Yes",1,4,5,NA,"Calming","Vocal, Instrumental, Upbeat","Vocal, Instrumental, Upbeat",NA,"NA","To mask other background noise, To help me concentrate on task","To help me concentrate on task, To set me into the right mood",NA,NA,"Music distracts me from the task","I do not avoid",NA,NA,"It keeps me stay alerted on task","It has neutral effect",NA,NA,2,2,4,3,2,3,2,2,29,"Female",NA,2.5,"Introvert",5,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,94.5
